feedback_id,patient_id,hospital_id,doctor_id,rating,comments,feedback_date
FB00001445,PAT062496,H007,DOC0440,3,Average experience overall. Nothing exceptional but no major complaints.,2025-04-08
FB00001446,PAT032815,H006,DOC0334,1,Pharmacy was out of my prescribed medication for 2 days.,2024-06-02
FB00001447,PAT070237,H004,DOC0258,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-10
FB00001448,PAT019082,H007,DOC0430,4,Modern equipment and knowledgeable medical team.,2024-07-03
FB00001449,PAT055733,H002,DOC0106,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-05-05
FB00001450,PAT027946,H001,DOC0083,4,Outstanding care in the ICU. Nurses were exceptional.,2025-03-17
FB00001451,PAT040131,H007,DOC0444,5,Doctor explained my condition thoroughly and answered all questions.,2024-06-16
FB00001452,PAT002741,H003,DOC0197,1,Extremely long waiting time — over 3 hours for a simple consultation.,2024-07-05
FB00001453,PAT042249,H001,DOC0023,3,Good doctors but the waiting area is too small and uncomfortable.,2024-07-06
FB00001454,PAT054737,H006,DOC0399,4,Outstanding care in the ICU. Nurses were exceptional.,2025-03-02
FB00001455,PAT014008,H002,DOC0130,5,Minimal waiting time. Staff were courteous and professional.,2024-10-28
FB00001456,PAT025244,H002,DOC0155,4,Doctor explained my condition thoroughly and answered all questions.,2025-03-24
FB00001457,PAT017027,H003,DOC0251,2,Follow-up appointment was postponed twice without explanation.,2024-05-26
FB00001458,PAT036714,H006,DOC0364,4,Very professional doctors. Quick and efficient service.,2024-09-22
FB00001459,PAT042364,H008,DOC0483,2,Lab results took over 5 hours. No one communicated the delay.,2024-11-28
FB00001460,PAT044597,H002,DOC0169,4,Very professional doctors. Quick and efficient service.,2024-05-19
FB00001461,PAT054473,H002,DOC0145,3,Service was acceptable but administrative processes are slow.,2024-07-14
FB00001462,PAT003390,H002,DOC0133,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-04
FB00001463,PAT006969,H003,DOC0222,1,Emergency department was chaotic and clearly understaffed.,2024-10-06
FB00001464,PAT012856,H002,DOC0158,3,Good doctors but the waiting area is too small and uncomfortable.,2024-09-19
FB00001465,PAT053107,H003,DOC0208,2,Follow-up appointment was postponed twice without explanation.,2024-07-28
FB00001466,PAT064400,H002,DOC0157,4,"Excellent care, clean facility, and attentive nursing staff.",2024-09-28
FB00001467,PAT024739,H001,DOC0080,4,Modern equipment and knowledgeable medical team.,2024-12-14
FB00001468,PAT001117,H003,DOC0191,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-07
FB00001469,PAT064734,H002,DOC0109,2,Pharmacy was out of my prescribed medication for 2 days.,2025-02-27
FB00001470,PAT051751,H004,DOC0265,1,Lab results took over 5 hours. No one communicated the delay.,2025-05-02
FB00001471,PAT031360,H001,DOC0024,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-09-27
FB00001472,PAT049836,H005,DOC0304,4,Outstanding care in the ICU. Nurses were exceptional.,2025-02-23
FB00001473,PAT018188,H008,DOC0465,3,Average experience overall. Nothing exceptional but no major complaints.,2025-04-18
FB00001474,PAT016457,H006,DOC0368,5,"Excellent care, clean facility, and attentive nursing staff.",2024-08-05
FB00001475,PAT011554,H002,DOC0140,2,Emergency department was chaotic and clearly understaffed.,2024-05-29
FB00001476,PAT050662,H006,DOC0341,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-06-19
FB00001477,PAT010062,H001,DOC0029,5,Doctor explained my condition thoroughly and answered all questions.,2024-07-02
FB00001478,PAT057738,H003,DOC0220,3,Good doctors but the waiting area is too small and uncomfortable.,2024-12-05
FB00001479,PAT027263,H004,DOC0268,2,Emergency department was chaotic and clearly understaffed.,2024-06-10
FB00001480,PAT016592,H002,DOC0151,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-15
FB00001481,PAT056540,H008,DOC0499,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-09-08
FB00001482,PAT017789,H003,DOC0246,4,"Excellent care, clean facility, and attentive nursing staff.",2025-05-09
FB00001483,PAT063068,H006,DOC0401,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-10-01
FB00001484,PAT045534,H003,DOC0175,4,Very professional doctors. Quick and efficient service.,2024-06-10
FB00001485,PAT025756,H001,DOC0019,2,Emergency department was chaotic and clearly understaffed.,2024-06-07
FB00001486,PAT056222,H006,DOC0367,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-05-01
FB00001487,PAT013049,H003,DOC0208,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-08-09
FB00001488,PAT064080,H001,DOC0073,4,Modern equipment and knowledgeable medical team.,2025-02-11
FB00001489,PAT071368,H004,DOC0269,4,Modern equipment and knowledgeable medical team.,2025-04-04
FB00001490,PAT000496,H006,DOC0339,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-23
FB00001491,PAT008940,H008,DOC0462,4,Outstanding care in the ICU. Nurses were exceptional.,2024-07-20
FB00001492,PAT014766,H005,DOC0293,4,Very professional doctors. Quick and efficient service.,2024-05-26
FB00001493,PAT058735,H001,DOC0072,3,Average experience overall. Nothing exceptional but no major complaints.,2024-12-21
FB00001494,PAT001172,H001,DOC0089,2,Cleanliness of the wards needs significant improvement.,2024-07-08
FB00001495,PAT006094,H005,DOC0306,5,"Excellent care, clean facility, and attentive nursing staff.",2024-08-13
FB00001496,PAT043429,H001,DOC0080,3,Service was acceptable but administrative processes are slow.,2024-10-22
FB00001497,PAT071418,H003,DOC0226,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-13
FB00001498,PAT036224,H002,DOC0094,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-12-16
FB00001499,PAT014340,H005,DOC0306,4,Very professional doctors. Quick and efficient service.,2024-06-14
FB00001500,PAT063982,H007,DOC0424,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-28
FB00001501,PAT040885,H003,DOC0216,3,Service was acceptable but administrative processes are slow.,2024-12-19
FB00001502,PAT001801,H007,DOC0443,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-26
FB00001503,PAT011318,H001,DOC0017,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-10-05
FB00001504,PAT057218,H003,DOC0196,3,Service was acceptable but administrative processes are slow.,2025-04-17
FB00001505,PAT059185,H001,DOC0071,4,Modern equipment and knowledgeable medical team.,2024-12-30
FB00001506,PAT029264,H006,DOC0335,5,"Excellent care, clean facility, and attentive nursing staff.",2024-12-23
FB00001507,PAT042590,H003,DOC0177,3,Good doctors but the waiting area is too small and uncomfortable.,2025-02-26
FB00001508,PAT053146,H002,DOC0137,4,"Excellent care, clean facility, and attentive nursing staff.",2024-10-30
FB00001509,PAT058357,H003,DOC0224,5,"Excellent care, clean facility, and attentive nursing staff.",2024-11-27
FB00001510,PAT021196,H001,DOC0052,3,Service was acceptable but administrative processes are slow.,2025-02-24
FB00001511,PAT017168,H007,DOC0439,3,Service was acceptable but administrative processes are slow.,2025-03-07
FB00001512,PAT022183,H003,DOC0184,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-09-06
FB00001513,PAT016709,H006,DOC0404,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-08-08
FB00001514,PAT058771,H003,DOC0229,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-30
FB00001515,PAT004680,H008,DOC0457,4,Very professional doctors. Quick and efficient service.,2024-06-19
FB00001516,PAT043959,H008,DOC0452,2,Emergency department was chaotic and clearly understaffed.,2024-08-27
FB00001517,PAT017062,H001,DOC0070,1,Billing process was confusing and poorly explained.,2024-12-16
FB00001518,PAT064048,H001,DOC0079,5,Very professional doctors. Quick and efficient service.,2024-09-29
FB00001519,PAT008652,H001,DOC0082,3,Average experience overall. Nothing exceptional but no major complaints.,2025-01-16
FB00001520,PAT064304,H006,DOC0384,1,"Hospital was severely overcrowded, could not find a bed.",2024-05-19
FB00001521,PAT062244,H001,DOC0027,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-09
FB00001522,PAT056838,H002,DOC0103,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-14
FB00001523,PAT055613,H003,DOC0208,2,Follow-up appointment was postponed twice without explanation.,2025-03-29
FB00001524,PAT059055,H001,DOC0010,4,"Excellent care, clean facility, and attentive nursing staff.",2024-11-30
FB00001525,PAT066807,H003,DOC0248,4,Outstanding care in the ICU. Nurses were exceptional.,2025-04-19
FB00001526,PAT056335,H002,DOC0147,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-09-23
FB00001527,PAT050871,H001,DOC0041,4,Very professional doctors. Quick and efficient service.,2024-08-20
FB00001528,PAT063450,H007,DOC0440,3,Service was acceptable but administrative processes are slow.,2024-07-17
FB00001529,PAT017665,H002,DOC0167,2,Billing process was confusing and poorly explained.,2024-06-23
FB00001530,PAT050986,H006,DOC0396,5,Modern equipment and knowledgeable medical team.,2024-11-04
FB00001531,PAT002404,H002,DOC0142,3,Service was acceptable but administrative processes are slow.,2024-06-13
FB00001532,PAT003328,H006,DOC0411,5,"Excellent care, clean facility, and attentive nursing staff.",2025-03-08
FB00001533,PAT044358,H004,DOC0259,3,Average experience overall. Nothing exceptional but no major complaints.,2025-01-18
FB00001534,PAT039692,H002,DOC0152,4,Doctor explained my condition thoroughly and answered all questions.,2024-10-29
FB00001535,PAT028225,H003,DOC0241,4,Modern equipment and knowledgeable medical team.,2025-03-24
FB00001536,PAT024687,H003,DOC0223,2,Cleanliness of the wards needs significant improvement.,2024-08-15
FB00001537,PAT019417,H004,DOC0273,4,Very professional doctors. Quick and efficient service.,2025-04-02
FB00001538,PAT011552,H002,DOC0166,3,Service was acceptable but administrative processes are slow.,2024-12-07
FB00001539,PAT046227,H001,DOC0040,5,Outstanding care in the ICU. Nurses were exceptional.,2025-04-15
FB00001540,PAT055950,H004,DOC0269,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-03
FB00001541,PAT062441,H006,DOC0350,2,Pharmacy was out of my prescribed medication for 2 days.,2024-07-30
FB00001542,PAT037990,H005,DOC0289,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-05-16
FB00001543,PAT010304,H007,DOC0443,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-10-22
FB00001544,PAT026101,H001,DOC0056,2,Emergency department was chaotic and clearly understaffed.,2025-01-12
FB00001545,PAT031998,H005,DOC0309,5,Outstanding care in the ICU. Nurses were exceptional.,2024-11-03
FB00001546,PAT048701,H002,DOC0109,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-11-23
FB00001547,PAT000537,H002,DOC0105,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-06
FB00001548,PAT069643,H001,DOC0013,1,Follow-up appointment was postponed twice without explanation.,2024-09-08
FB00001549,PAT035432,H003,DOC0230,1,Follow-up appointment was postponed twice without explanation.,2025-03-31
FB00001550,PAT019022,H002,DOC0163,3,Service was acceptable but administrative processes are slow.,2025-05-07
FB00001551,PAT043971,H005,DOC0287,4,Minimal waiting time. Staff were courteous and professional.,2024-12-03
FB00001552,PAT074589,H002,DOC0093,4,Modern equipment and knowledgeable medical team.,2024-09-28
FB00001553,PAT009664,H008,DOC0455,2,Billing process was confusing and poorly explained.,2025-01-19
FB00001554,PAT064801,H002,DOC0133,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-22
FB00001555,PAT056906,H006,DOC0380,5,Minimal waiting time. Staff were courteous and professional.,2024-06-30
FB00001556,PAT057090,H006,DOC0316,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-28
FB00001557,PAT017008,H001,DOC0054,5,Minimal waiting time. Staff were courteous and professional.,2024-07-28
FB00001558,PAT021155,H002,DOC0109,2,Emergency department was chaotic and clearly understaffed.,2024-05-23
FB00001559,PAT004495,H006,DOC0400,4,"Excellent care, clean facility, and attentive nursing staff.",2024-07-05
FB00001560,PAT042505,H006,DOC0384,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-17
FB00001561,PAT064355,H003,DOC0205,5,Very professional doctors. Quick and efficient service.,2024-11-03
FB00001562,PAT074160,H008,DOC0511,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-19
FB00001563,PAT051626,H001,DOC0067,1,Lab results took over 5 hours. No one communicated the delay.,2025-03-02
FB00001564,PAT020233,H001,DOC0089,4,Minimal waiting time. Staff were courteous and professional.,2025-04-02
FB00001565,PAT023168,H008,DOC0497,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-03
FB00001566,PAT003556,H008,DOC0502,2,Billing process was confusing and poorly explained.,2025-01-05
FB00001567,PAT021013,H004,DOC0255,4,Very professional doctors. Quick and efficient service.,2024-10-06
FB00001568,PAT014503,H001,DOC0084,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-09
FB00001569,PAT007820,H007,DOC0425,5,Outstanding care in the ICU. Nurses were exceptional.,2025-03-10
FB00001570,PAT036000,H001,DOC0031,1,Lab results took over 5 hours. No one communicated the delay.,2024-06-10
FB00001571,PAT008411,H004,DOC0258,4,Minimal waiting time. Staff were courteous and professional.,2024-07-19
FB00001572,PAT031341,H008,DOC0468,3,Service was acceptable but administrative processes are slow.,2024-05-20
FB00001573,PAT050624,H005,DOC0297,4,Very professional doctors. Quick and efficient service.,2024-11-15
FB00001574,PAT058488,H001,DOC0038,3,Service was acceptable but administrative processes are slow.,2025-01-03
FB00001575,PAT053096,H003,DOC0249,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-04-12
FB00001576,PAT070242,H002,DOC0161,4,Doctor explained my condition thoroughly and answered all questions.,2024-08-17
FB00001577,PAT041422,H002,DOC0131,3,Service was acceptable but administrative processes are slow.,2024-05-26
FB00001578,PAT014275,H002,DOC0113,4,"Excellent care, clean facility, and attentive nursing staff.",2025-03-02
FB00001579,PAT071703,H002,DOC0091,3,Service was acceptable but administrative processes are slow.,2024-06-22
FB00001580,PAT015778,H002,DOC0109,1,Follow-up appointment was postponed twice without explanation.,2025-04-16
FB00001581,PAT056945,H003,DOC0253,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-27
FB00001582,PAT003981,H007,DOC0421,5,Minimal waiting time. Staff were courteous and professional.,2024-07-26
FB00001583,PAT049394,H004,DOC0258,4,Modern equipment and knowledgeable medical team.,2024-12-14
FB00001584,PAT015803,H001,DOC0020,4,Minimal waiting time. Staff were courteous and professional.,2025-01-31
FB00001585,PAT014078,H001,DOC0019,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-04-16
FB00001586,PAT016090,H003,DOC0204,5,Modern equipment and knowledgeable medical team.,2024-05-24
FB00001587,PAT047314,H004,DOC0272,5,Outstanding care in the ICU. Nurses were exceptional.,2024-10-28
FB00001588,PAT014722,H005,DOC0283,4,Very professional doctors. Quick and efficient service.,2025-01-06
FB00001589,PAT049671,H004,DOC0263,5,Outstanding care in the ICU. Nurses were exceptional.,2024-09-27
FB00001590,PAT028763,H002,DOC0161,4,Doctor explained my condition thoroughly and answered all questions.,2025-05-01
